-5.562500000000000000e+00,3.312500000000000000e+00,-1.299287638781145005e-02,3.782659323251378880e-01,1.430851155578057865e-01,-2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01
-8.562500000000000000e+00,5.750000000000000000e+00,1.134924259486332493e-01,4.390595283875762811e-01,1.927732694679209213e-01,-1.250000000000000000e-01,1.250000000000000000e-01,3.750000000000000000e-01
-7.687500000000000000e+00,5.437500000000000000e+00,-1.485719409757847199e-02,4.491799453897789562e-01,2.017626233403648217e-01,-2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01
-5.250000000000000000e+00,4.312500000000000000e+00,1.108734662128909032e-01,3.428507072877884920e-01,1.175466074877368067e-01,-1.250000000000000000e-01,1.250000000000000000e-01,3.125000000000000000e-01
-6.062500000000000000e+00,8.125000000000000000e+00,4.704039563574485133e-02,2.806650167740154522e-01,7.877285164075836787e-02,-1.250000000000000000e-01,6.250000000000000000e-02,2.500000000000000000e-01
-1.562500000000000000e+00,2.062500000000000000e+00,3.636618619820992243e-02,2.747671073467297109e-01,7.549696327968928589e-02,-1.250000000000000000e-01,6.250000000000000000e-02,1.875000000000000000e-01
-5.312500000000000000e+00,7.812500000000000000e+00,-9.583849461558352489e-02,2.999780358247008949e-01,8.998682197724552911e-02,-3.125000000000000000e-01,-1.250000000000000000e-01,1.250000000000000000e-01
-7.625000000000000000e+00,4.250000000000000000e+00,-1.651138505876562912e-01,3.084564062856978706e-01,9.514535457868751600e-02,-3.750000000000000000e-01,-1.875000000000000000e-01,6.250000000000000000e-02
-3.625000000000000000e+00,5.562500000000000000e+00,-4.584183120208870643e-02,3.053659195103640145e-01,9.324834479841009882e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-9.500000000000000000e+00,6.625000000000000000e+00,-4.812296155418199078e-02,3.074620382299682597e-01,9.453290495252646142e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-1.356250000000000000e+01,4.375000000000000000e+00,-1.134830417990874418e-01,2.785928272473563450e-01,7.761396339367532260e-02,-3.125000000000000000e-01,-1.250000000000000000e-01,6.250000000000000000e-02
-1.237500000000000000e+01,4.937500000000000000e+00,-5.254289599025716712e-02,2.729605313541012546e-01,7.450745167711328443e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-6.062500000000000000e+00,4.562500000000000000e+00,-9.441888132595947780e-02,2.837968236632117391e-01,8.054063712132809860e-02,-2.500000000000000000e-01,-1.250000000000000000e-01,6.250000000000000000e-02
-9.312500000000000000e+00,8.500000000000000000e+00,7.917641575536148169e-02,2.861290157284846480e-01,8.186981364175140163e-02,-1.250000000000000000e-01,6.250000000000000000e-02,2.500000000000000000e-01
-3.562500000000000000e+00,4.062500000000000000e+00,1.716830159405420206e-02,2.940797919942794159e-01,8.648292405939864147e-02,-1.875000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01
-9.375000000000000000e+00,9.375000000000000000e+00,1.405852476998406819e-01,2.961218145144760006e-01,8.768812903134572123e-02,-6.250000000000000000e-02,1.250000000000000000e-01,3.125000000000000000e-01
-6.437500000000000000e+00,9.937500000000000000e+00,7.552337487383532777e-02,2.786327044605522163e-01,7.763618399500143985e-02,-1.250000000000000000e-01,6.250000000000000000e-02,2.500000000000000000e-01
-7.750000000000000000e+00,7.937500000000000000e+00,7.854272499019877840e-02,2.771125878119832242e-01,7.679138632385411334e-02,-1.250000000000000000e-01,6.250000000000000000e-02,2.500000000000000000e-01
-3.750000000000000000e+00,3.937500000000000000e+00,-9.613487733873860019e-02,2.804353212569948295e-01,7.864396940851391127e-02,-2.500000000000000000e-01,-1.250000000000000000e-01,6.250000000000000000e-02
-8.562500000000000000e+00,8.812500000000000000e+00,-8.398240367691832409e-02,2.930608135312331441e-01,8.588464042758819916e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-4.125000000000000000e+00,7.437500000000000000e+00,3.057408056188116660e-02,2.695465969246076399e-01,7.265536791363688685e-02,-1.250000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01
-1.543750000000000000e+01,3.625000000000000000e+00,3.093563099021546040e-02,2.716516691507968040e-01,7.379462935241397348e-02,-1.250000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01
-2.687500000000000000e+00,5.875000000000000000e+00,3.077610044793673699e-02,2.818942837390782663e-01,7.946438720476796391e-02,-1.250000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01
-7.875000000000000000e+00,7.062500000000000000e+00,2.645548159455468964e-02,3.107098648553170972e-01,9.654062011840941482e-02,-1.875000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01
-2.187500000000000000e+00,2.187500000000000000e+00,2.388891669377643176e-02,2.860303393543865424e-01,8.181335503118551677e-02,-1.875000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01
-1.625000000000000000e+00,1.500000000000000000e+00,2.489614874502640157e-02,2.775951661176058738e-01,7.705907625186118881e-02,-1.875000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01
-1.625000000000000000e+00,1.250000000000000000e+00,-4.005441764053285086e-02,2.803053631223685893e-01,7.857109659516291200e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-1.375000000000000000e+00,1.250000000000000000e+00,-4.270439720394050842e-02,2.831732207046473437e-01,8.018707292424293032e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-1.562500000000000000e+00,1.312500000000000000e+00,-4.206966375549493764e-02,2.795555906532755097e-01,7.815132826550173772e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-3.312500000000000000e+00,1.812500000000000000e+00,1.273142355463243412e-02,2.741240600660840854e-01,7.514400030711407275e-02,-1.875000000000000000e-01,0.000000000000000000e+00,1.875000000000000000e-01
-1.625000000000000000e+00,1.125000000000000000e+00,-2.080661457420985572e-01,2.791992635402609224e-01,7.795222876142406110e-02,-3.750000000000000000e-01,-1.875000000000000000e-01,0.000000000000000000e+00
-1.375000000000000000e+00,1.125000000000000000e+00,-1.509826247257742837e-01,2.739611822434022126e-01,7.505472937620265295e-02,-3.125000000000000000e-01,-1.250000000000000000e-01,6.250000000000000000e-02
-2.750000000000000000e+00,2.687500000000000000e+00,-2.148026617618845058e-01,2.832160474579807352e-01,8.021132953772119878e-02,-3.750000000000000000e-01,-1.875000000000000000e-01,0.000000000000000000e+00
-1.750000000000000000e+00,1.125000000000000000e+00,-1.547678257134038893e-01,2.780650229219438496e-01,7.732015697258116937e-02,-3.125000000000000000e-01,-1.250000000000000000e-01,6.250000000000000000e-02
-1.437500000000000000e+00,1.062500000000000000e+00,-1.537175829767356561e-01,2.762917330385140091e-01,7.633712174542550688e-02,-3.125000000000000000e-01,-1.250000000000000000e-01,0.000000000000000000e+00
-1.625000000000000000e+00,1.312500000000000000e+00,-1.541216227488468038e-01,2.789326459534930969e-01,7.780342097861672745e-02,-3.125000000000000000e-01,-1.250000000000000000e-01,6.250000000000000000e-02
-2.375000000000000000e+00,1.875000000000000000e+00,-1.625431149537465703e-01,2.795745482477772770e-01,7.816192802794874606e-02,-3.750000000000000000e-01,-1.875000000000000000e-01,0.000000000000000000e+00
-4.625000000000000000e+00,3.812500000000000000e+00,-1.649040105769792319e-01,3.179632590750324783e-01,1.011006341216162119e-01,-3.750000000000000000e-01,-1.875000000000000000e-01,6.250000000000000000e-02
-3.937500000000000000e+00,3.437500000000000000e+00,-1.183560221215685243e-01,3.426665330737963533e-01,1.174203528888151521e-01,-3.125000000000000000e-01,-1.250000000000000000e-01,1.250000000000000000e-01
-3.750000000000000000e+00,4.750000000000000000e+00,-6.871282834096577308e-02,3.193487534658503435e-01,1.019836263401924792e-01,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-1.562500000000000000e+00,1.187500000000000000e+00,-6.492241393692183005e-02,2.719910091534535890e-01,7.397910906031408829e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-1.937500000000000000e+00,2.187500000000000000e+00,-7.556351818022571942e-02,2.711521911362482773e-01,7.352351075798851943e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
-4.812500000000000000e+00,3.750000000000000000e+00,-7.521056988897507900e-02,2.652785769822897932e-01,7.037272340574864116e-02,-2.500000000000000000e-01,-6.250000000000000000e-02,1.250000000000000000e-01
